endpoint,year,session_key,file_path,row_count,file_size_bytes
pit,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9558.jsonl,45,8722
pit,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9566.jsonl,40,7743
pit,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9574.jsonl,34,6583
pit,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9582.jsonl,26,5040
pit,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9590.jsonl,30,5814
pit,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9598.jsonl,22,4263
pit,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9606.jsonl,23,4457
pit,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9617.jsonl,23,4521
pit,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9625.jsonl,21,4127
pit,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9636.jsonl,35,6885
pit,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9644.jsonl,39,7667
pit,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9654.jsonl,2,395
pit,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9655.jsonl,60,11712
pit,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9662.jsonl,28,5507
pit,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9672.jsonl,1,194
pit,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9673.jsonl,40,7746
pit,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10006.jsonl,21,4150
pit,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10014.jsonl,42,8277
pit,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10022.jsonl,19,3751
pit,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10028.jsonl,20,3947
pit,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10033.jsonl,18,3556
pit,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9693.jsonl,82,15934
pit,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9839.jsonl,27,5308
pit,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9845.jsonl,3,591
pit,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9850.jsonl,41,8044
pit,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9858.jsonl,23,4518
pit,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9864.jsonl,19,3737
pit,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9869.jsonl,37,7271
pit,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9877.jsonl,27,5303
pit,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9883.jsonl,3,589
pit,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9888.jsonl,21,4125
pit,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9963.jsonl,82,15985
pit,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9971.jsonl,54,10620
pit,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9979.jsonl,40,7858
pit,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9987.jsonl,37,7275
pit,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9993.jsonl,1,193
pit,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9998.jsonl,25,4913
position,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7779.jsonl,343,42385
position,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7787.jsonl,479,59160
position,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7953.jsonl,666,82268
position,2023,9069.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9069.jsonl,98,12104
position,2023,9070.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9070.jsonl,325,40183
position,2023,9078.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9078.jsonl,430,53124
position,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9094.jsonl,300,37078
position,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9157.jsonl,472,58261
position,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9165.jsonl,405,50035
position,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9173.jsonl,523,64599
position,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9181.jsonl,564,69649
position,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9189.jsonl,628,77521
position,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9197.jsonl,692,85410
position,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9204.jsonl,189,23364
position,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9205.jsonl,444,54804
position,2023,9212.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9212.jsonl,141,17436
position,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9213.jsonl,537,66273
position,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9220.jsonl,358,44201
position,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9221.jsonl,1058,130619
position,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9472.jsonl,698,86157
position,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9480.jsonl,229,28278
position,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9488.jsonl,442,54585
position,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9496.jsonl,443,54678
position,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9506.jsonl,160,19772
position,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9507.jsonl,403,49808
position,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9515.jsonl,308,38029
position,2024,9523.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9523.jsonl,127,15691
position,2024,9531.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9531.jsonl,406,50163
position,2024,9539.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9539.jsonl,744,91870
position,2024,9549.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9549.jsonl,78,9630
position,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9550.jsonl,591,73035
position,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9558.jsonl,252,31083
position,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9566.jsonl,552,68170
position,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9574.jsonl,539,66516
position,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9582.jsonl,540,66683
position,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9590.jsonl,482,59506
position,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9598.jsonl,359,44331
position,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9662.jsonl,508,62765
position,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9672.jsonl,209,25816
position,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9673.jsonl,617,76223
position,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10006.jsonl,281,34953
position,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=10014.jsonl,1179,146605
position,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9693.jsonl,335,41312
position,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9839.jsonl,668,82547
position,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9845.jsonl,175,21569
position,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9850.jsonl,476,58710
position,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9858.jsonl,329,40631
position,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9864.jsonl,148,18285
position,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9869.jsonl,759,93685
position,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9877.jsonl,593,73186
position,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9883.jsonl,231,28533
position,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9888.jsonl,387,47811
position,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9896.jsonl,454,56117
position,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9904.jsonl,334,41246
position,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9912.jsonl,421,51972
position,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9920.jsonl,483,59715
position,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9928.jsonl,482,59554
position,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9934.jsonl,65,8033
position,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9939.jsonl,275,33994
position,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9947.jsonl,538,66376
position,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9955.jsonl,519,64048
position,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9963.jsonl,550,67859
position,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9971.jsonl,590,72890
position,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9979.jsonl,339,41853
position,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9987.jsonl,498,61515
position,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9993.jsonl,114,14074
position,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9998.jsonl,461,56916
race_control,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9094.jsonl,244,68273
race_control,2023,9102.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9102.jsonl,49,13938
race_control,2023,9110.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9110.jsonl,77,21455
race_control,2023,9117.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9117.jsonl,46,12407
race_control,2023,9118.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9118.jsonl,212,61524
race_control,2023,9126.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9126.jsonl,46,12948
race_control,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9133.jsonl,87,24583
race_control,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9140.jsonl,86,22560
race_control,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9141.jsonl,56,15243
race_control,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9149.jsonl,78,21389
race_control,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9157.jsonl,45,12957
race_control,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9165.jsonl,76,21046
race_control,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9173.jsonl,73,20430
race_control,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9181.jsonl,100,26811
race_control,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9189.jsonl,75,20368
race_control,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9197.jsonl,67,20084
race_control,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9204.jsonl,12,3098
race_control,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9205.jsonl,55,14831
race_control,2023,9212.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9212.jsonl,40,12061
race_control,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9213.jsonl,81,23423
race_control,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9220.jsonl,65,18053
race_control,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9221.jsonl,137,40066
race_control,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9472.jsonl,71,19915
race_control,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9480.jsonl,68,19222
race_control,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9488.jsonl,84,22973
race_control,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9496.jsonl,70,19425
race_control,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9506.jsonl,58,16485
race_control,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9507.jsonl,77,22245
race_control,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9515.jsonl,100,28110
race_control,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9590.jsonl,61,17585
race_control,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9598.jsonl,115,30421
race_control,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9606.jsonl,63,18016
race_control,2024,9616.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9616.jsonl,53,15962
race_control,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9617.jsonl,120,34862
race_control,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9625.jsonl,120,33166
race_control,2024,9635.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9635.jsonl,22,5803
race_control,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9636.jsonl,111,30961
race_control,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9644.jsonl,37,10506
race_control,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9654.jsonl,29,7898
race_control,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9655.jsonl,112,31681
race_control,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9662.jsonl,131,37173
race_control,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9672.jsonl,21,6086
race_control,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9673.jsonl,58,16496
race_control,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10006.jsonl,25,7245
race_control,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10014.jsonl,93,27426
race_control,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10022.jsonl,67,19021
race_control,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10028.jsonl,109,29399
race_control,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10033.jsonl,78,21565
race_control,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9693.jsonl,115,31202
race_control,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9839.jsonl,109,32809
race_control,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9845.jsonl,63,17790
race_control,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9850.jsonl,81,23383
race_control,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9858.jsonl,63,17571
race_control,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9864.jsonl,54,14384
